,Unnamed: 0,DIC_0,DIC_1,DIC_2,DIC_3,DIC_4,DIC_5,DelSurf,E0,E0_std,E1,E1_obs,E1_obs_std,E1_std,E2,E2_obs,E2_obs_std,E2_std,E3,E3_obs,E3_obs_std,E3_std,MCMC_BURN,MCMC_SAMPLE,MCMC_converge,R2,VBS,VBS_verr,alpha_lower,alpha_upper,beta,beta1,beta1_norm,beta1_norm_std,beta1_obs,beta1_obs_norm,beta1_obs_norm_std,beta1_obs_std,beta1_std,beta2,beta2_norm,beta2_norm_std,beta2_obs,beta2_obs_norm,beta2_obs_norm_std,beta2_obs_std,beta2_std,beta_norm,beta_norm_std,beta_obs,beta_obs_norm,beta_obs_norm_std,beta_obs_std,beta_std,cell_line,drug1_name,drug2_name,expt,h1,h1_std,h2,h2_std,log_C1,log_C1_std,log_C2,log_C2_std,log_alpha1,log_alpha1_std,log_alpha2,log_alpha2_std,log_c1_lower,log_c1_upper,log_c2_lower,log_c2_upper,log_gamma1,log_gamma1_std,log_gamma2,log_gamma2_std,log_like_mcmc,log_like_pso_finish,log_like_pso_start,max_conc_d1,max_conc_d2,memory_Mb,min_conc_d1,min_conc_d2,model_level,r1,r1_std,r2,r2_std,time
213,0,80236.2303189,75092.46026410001,71790.99776439999,69085.0713588,67976.6149352,67292.23547490001,-0.25522040609499996,0.0399573044086,4.46405181614e-06,0.00620545817964,0.008125281010149999,1.89760261201e-05,1.6786381174000002e-05,-0.00802227214658,-0.00688725745499,0.000134654944818,0.000133222592882,0.005531703325390001,0.00409114436697,0.000145681832232,8.77183149442e-05,100000,100000,1,0.821898164205,-0.000605449608356,1.47615952912e-08,-7.0,7.0,-0.013553975472,0.0006737548542459999,0.0199620148088,0.00368556903202,0.0040341366431799995,0.12673202054000002,0.00370903800316,0.000146912510733,8.93100518955e-05,-0.013553975472,-0.282494687221,0.004206035774579999,-0.010978401822,-0.234358085234,0.004269322106960001,0.00019838132575,0.00015950787451100002,-0.282494687221,0.00297009196819,-0.010978401822,-0.234358085234,0.004269322106960001,0.00019838132575,0.00015950787451100002,PC9C1,osimertinib,ponatinib,HTS018_rates.csv,0.8132177623810001,0.0014087261746900002,2.1577587411400003,0.0151369561421,-8.19869510848,0.00166338237435,-6.1467066189,0.00352687051315,-0.164482202282,0.0250037878749,-0.44330401888000004,0.0476553633782,-12.698970004300001,-4.6989700043400005,-13.214670165,-3.39794000867,1,0,1,0,"(33572.284333963107,)",40361.6289462,1239294.28752,2e-07,4e-06,576,2e-10,6.100000000000001e-11,5,3.9956434791800004,0.0006187206807190001,3.99565092745,0.000627234941837,137.213619669
214,0,19633.770679700003,19608.170694200002,19603.0332449,19576.3547551,19547.805140099998,19506.7379688,-0.08911713625189999,0.038993743624300005,7.118171208060001e-06,0.0377611439183,0.0383080422498,6.65518414665e-05,0.00010567887773500001,0.0056919118690900005,0.00579279763726,9.31351149083e-06,8.98804958027e-06,-0.0679163142745,0.00276396932597,0.0015563052705400001,0.0137589072323,100000,100000,1,0.9699623422299999,9.32740459543e-07,1.03025726119e-14,-5.0,5.0,0.0736082261436,0.10567745819299999,85.7354238156,2.52569887336,0.0355440729239,51.8360823605,5.1564002679800005,0.0015577275893800002,0.0137593130734,0.0736082261436,2.2103356561500003,0.0399219519731,0.0030288283112800004,0.0912271690229,0.0399223793844,0.0015563331380499998,0.013758910168,2.2103356561500003,0.35293182736,0.0030288283112800004,0.0912271690229,0.0399223793844,0.0015563331380499998,0.013758910168,PC9C1,ag 879,osimertinib,HTS015_017_Combined.csv,3.9363257529300006,0.4131159336,1.18144122152,0.00508468780308,-6.02063296886,0.010944165049299999,-8.82969010038,0.00141132328856,-1.04469926214,0.0737981447392,-0.37311735761500003,0.0462052005504,-11.585026652,-3.9956786262199997,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(9792.3697573000572,)",9820.112046200002,136321.31959,1.01e-06,2e-07,571,2.6e-09,2e-09,5,3.89936439459,0.000992333619084,3.89936600236,0.0010046073788099999,131.745444965
215,0,22347.867123,22232.3668396,22010.9343065,21897.8322469,21845.221277599998,21756.738132299997,-0.117795995219,0.0390082594807,7.24550240657e-06,0.040464159718699995,0.040463953584800004,2.92755175439e-05,2.92782283141e-05,0.00553064964056,0.00567233168648,1.00171903844e-05,9.56132196593e-06,0.00510400331454,0.0053118533413999995,5.25407826871e-05,3.80857187925e-05,100000,100000,1,0.96848295846,8.86788984066e-05,1.21248554854e-15,-4.0,4.0,0.00042664632602,0.0353601564042,-24.2874858329,0.480703668746,0.0351521002434,-24.147999325700003,0.480797904317,6.01464028254e-05,4.80389074517e-05,0.00042664632602,0.012744228995299998,0.00137757354125,0.00036047834508,0.0108135086956,0.0013810774041300002,5.34871755524e-05,3.92675547199e-05,0.012744228995299998,0.0010185265418700001,0.00036047834508,0.0108135086956,0.0013810774041300002,5.34871755524e-05,3.92675547199e-05,PC9C1,tyrphostinag370,osimertinib,HTS015_017_Combined.csv,0.9250393020409999,0.109791483679,1.10718100485,0.004402628085119999,-9.160818527810001,0.438124988278,-8.84098446887,0.001550976783,-0.0655237789939,0.004316222566890001,-2.9718521520700003,0.433852747405,-10.386158178099999,-3.0,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(10912.517089394756,)",11222.1089719,142632.515185,1e-05,2e-07,586,4.1100000000000004e-08,2e-09,5,3.9008250290499995,0.00101440726683,3.9008239746199997,0.00103123624575,118.63894411700001
216,0,20385.9130894,20343.438985900004,20335.7446222,20337.3512282,20304.534223099996,20257.6847065,-0.0751183501001,0.0389895322907,7.166115588080001e-06,0.0209321095615,0.022760476702799997,0.000484483618375,0.00043632097967300003,0.005641409280949999,0.00574116879237,9.49711753667e-06,9.163800070260001e-06,0.0030709792967600004,0.0032880268169,0.000113446170701,0.00011237559534399999,100000,100000,1,0.9601105960899999,3.19386430913e-05,1.48147106717e-17,-4.0,4.0,0.0025704299841900003,0.0178611302648,0.9891295415019999,0.047864953727000004,0.019472449885900002,1.19985108071,0.0657400235834,0.000497588595247,0.00045055995353699996,0.0025704299841900003,0.07707870045460001,0.00292521109621,0.0024531419754699997,0.0737823374554,0.0029265267274299995,0.00011384300105099999,0.00011274861267700001,0.07707870045460001,0.0028980773174899998,0.0024531419754699997,0.0737823374554,0.0029265267274299995,0.00011384300105099999,0.00011274861267700001,PC9C1,acetylcysteine,osimertinib,HTS015_017_Combined.csv,1.6865053225100002,0.10555791965900001,1.18298163737,0.00524785787092,-5.5622453884,0.027377556289599998,-8.831560976819999,0.0014387950966099998,0.00999130534963,0.028415234120299997,0.13384092683,0.0490371895985,-10.386158178099999,-3.0,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(10167.1297488369,)",10211.009996100001,166260.93506800002,1e-05,2e-07,577,4.1100000000000004e-08,2e-09,5,3.89903511862,0.0010187628538,3.8990322757099998,0.00103106474154,131.945434165
217,0,24646.3078002,24594.8833238,24583.746376900002,24579.7579361,24554.0821355,24518.8309052,0.183445921217,0.0390078712155,7.21299559955e-06,0.0190535683737,0.0198303551527,0.000251642380704,8.2620609616e-05,0.00557159615645,0.005696861177779999,9.83301914347e-06,9.43781277343e-06,-0.0035756452075000004,0.005116543613729999,0.000196069063393,0.0012405889462999999,100000,100000,1,0.7660486382289999,-0.000511146603068,1.3925361351299998e-08,-5.0,5.0,0.00914724136395,0.0226292135812,1.1340518263500001,0.00865392940529,0.014713811539000001,0.7672428217910001,0.0237364861076,0.00031900934999799996,0.0012433370817300001,0.00914724136395,0.27357238053000005,0.0050357487128,0.000580317564045,0.0174211938752,0.005036628438149999,0.00019631547541,0.00124062484498,0.27357238053000005,0.0318133366447,0.000580317564045,0.0174211938752,0.005036628438149999,0.00019631547541,0.00124062484498,PC9C1,abexinostat,osimertinib,HTS015_017_Combined.csv,6.36878674712,0.37781041224100004,1.14407958544,0.00466200493801,-6.73292155612,0.017535567681099998,-8.8183662557,0.0014272276924000003,-1.31337489676,0.052498971293000005,-2.28050328033,1.49459327859,-12.096910012999999,-4.51427857352,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(12301.691313371783,)",12320.122402399998,1655207.77566,3.06e-07,2e-07,580,8e-10,2e-09,5,3.90078176556,0.00101502910441,3.90079182873,0.00101314108796,132.030034602
219,0,20830.733589400003,20732.3647096,20689.5564776,20659.085794799998,20617.5113781,20521.5174753,0.127748831023,0.0389986047222,7.1563592376600005e-06,0.0073143990739199995,0.0109791416566,0.00035842500142699995,0.00030619407328400005,0.005579246638109999,0.0056946753112499995,9.500104241869999e-06,9.12291076581e-06,-0.024740196656800002,-0.022217014376599998,0.000906461764097,0.000942279613183,100000,100000,1,0.9566170592919999,0.00212348081423,1.1314613428599999e-11,-5.0,5.0,0.030319443294900005,0.0320545957307,1.01169005424,0.029958336944,0.0331961560332,1.18475346782,0.0364893660121,0.000974751974309,0.000990780338892,0.030319443294900005,0.9072419409929999,0.023254938268300003,0.027911689687900004,0.838089984622,0.0232557133512,0.000906511545294,0.0009423237749949999,0.9072419409929999,0.0241739218045,0.027911689687900004,0.838089984622,0.0232557133512,0.000906511545294,0.0009423237749949999,PC9C1,entinostat,osimertinib,HTS015_017_Combined.csv,2.55462116232,0.0525927519874,1.1571086824099999,0.00483320214568,-6.34148971836,0.0100529065989,-8.825115811839998,0.00142096345596,-0.298397800634,0.0311379476029,0.0803193651982,0.0174512049558,-11.585026652,-3.9956786262199997,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(10298.107808857201,)",10479.411381999998,321134.527887,1.01e-06,2e-07,568,2.6e-09,2e-09,5,3.89991086631,0.00101387598355,3.89991059411,0.00100095621837,127.443617165
220,0,24990.2745243,24412.9851718,24391.498337099998,24394.475181499998,24367.902093,23725.3270065,0.16619964818299998,0.0390071897488,7.13806381386e-06,-0.0054360113696,-0.00543601063005,3.68338456725e-05,3.68338462836e-05,0.0055732209273299995,0.00569331607113,9.93247183147e-06,9.50141570025e-06,-0.011023941902999998,-0.0110239401776,4.09244374887e-05,4.09244478084e-05,100000,100000,1,0.9608722610959999,0.026008527909,7.21383831767e-10,-5.0,5.0,0.005587930533389999,0.005587930533389999,0.125731954332,0.0014048761101900001,0.005587929547520001,0.125731934242,0.00140487612056,5.50594385259e-05,5.50594466052e-05,0.016597162830299998,0.496416172395,0.0011372473937500001,0.0167172562487,0.5018106393289999,0.00114600640962,4.211251097300001e-05,4.20129423955e-05,0.125731954332,0.0014048763295899998,0.005587929547520001,0.125731934242,0.00140487612056,5.50594385259e-05,5.50594466052e-05,PC9C1,docetaxel,osimertinib,HTS015_017_Combined.csv,3.5898758378300006,0.0985293523766,1.14244086316,0.00503250780484,-8.68116052079,0.004884456874220001,-8.83746116558,0.00152603369255,3.67719178136,0.798655948731,-0.060402098969,0.00777169805149,-12.096910012999999,-4.51427857352,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(11902.508862120048,)",13104.0783934,148772.950836,3.06e-07,2e-07,569,8e-10,2e-09,5,3.9006921916300006,0.00101592337171,3.9006976933499997,0.0010146848228799999,128.379292083
222,0,21447.0780241,21321.2485712,21296.4346994,21296.4451937,21261.090451900003,21232.0254557,-0.129883907695,0.039006600893599995,7.24015925721e-06,0.0419675156023,0.0404382811286,4.97160395772e-05,7.31636178826e-05,0.005575920200829999,0.00569324252996,9.7802669067e-06,9.39440289767e-06,0.00811517206383,0.00694081942246,7.25422505694e-05,6.37404963299e-05,100000,100000,1,0.9678485061609999,-0.00554979669887,6.16151207708e-17,-4.0,4.0,-0.002539251863,0.0338523435385,-11.433069462899999,0.269164772818,0.0334974617062,-23.3973068057,0.786712313679,8.79435199939e-05,9.7034869269e-05,-0.002539251863,-0.0759557331881,0.00187963812379,-0.0012475768925,-0.037449748502599994,0.0018815689731199999,7.31985774345e-05,6.44290747891e-05,-0.0759557331881,0.0016550683081800002,-0.0012475768925,-0.037449748502599994,0.0018815689731199999,7.31985774345e-05,6.44290747891e-05,PC9C1,aprepitant,osimertinib,HTS015_017_Combined.csv,0.0204584482903,0.00738597355764,1.14797344534,0.00485572022944,-3.60067342211,0.859616754745,-8.83598610907,0.0014952688424100002,0.028464209196799997,0.009850333021940001,0.783911240438,1.9994224801499998,-10.386158178099999,-3.0,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(10658.973134488271,)",10723.2834799,125931.464164,1e-05,2e-07,574,4.1100000000000004e-08,2e-09,5,3.9006584109199993,0.00102563310877,3.90065897149,0.0010222313410700001,133.175239917
223,0,24648.9893148,24572.559059400002,24178.4388412,24078.6642885,24037.499944400002,23996.8319418,-0.008611279145,0.0390051390616,7.19976294455e-06,-0.009491427686540002,-0.00240440741168,0.0013437501851300002,0.00043795636175599997,0.00552441430197,0.005713643706069999,9.982527285080001e-06,9.33317331767e-06,-0.0328276729691,-0.022427829741099997,0.00231299532833,0.0009247071015730001,100000,100000,1,0.9579073578630001,2.41938978564e-17,1.76326521247e-17,-4.0,4.0,0.0233362452826,0.0233362452826,0.48119375962800004,0.0610544357036,0.0200234223295,0.483546042756,0.0780350986628,0.0026749975605500002,0.00102317593722,0.0383520872711,1.1454975227200002,0.05931642832,0.0281414734472,0.8453051791949999,0.0593178013836,0.00231301686975,0.0009247542007610001,0.48119375962800004,0.027455433508900003,0.0200234223295,0.483546042756,0.0780350986628,0.0026749975605500002,0.00102317593722,PC9C1,bazedoxifene,osimertinib,HTS015_017_Combined.csv,8.19827735986,0.36544603229999995,1.05243473124,0.00390503626261,-5.09351193735,0.010501512811700002,-8.8324464228,0.00154132896397,-0.100096438837,0.0863154835199,-0.040256667242,0.011450859627100001,-10.386158178099999,-3.0,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(12039.486941166164,)",12315.9755843,571168.688684,1e-05,2e-07,573,4.1100000000000004e-08,2e-09,5,3.90050793388,0.0010121100708799999,3.90050257614,0.00102212820021,133.1789168
224,0,23349.483101499998,23313.9060333,22449.4827799,22327.5663996,22251.703695900003,21782.507908099997,0.322649862809,0.0390076345566,7.121981799060001e-06,-0.0058022115351500005,-0.005802211221789999,5.53099945661e-05,5.53099949378e-05,0.0055632831301199994,0.00568485743426,9.95853690088e-06,9.530091338669999e-06,-0.0180233615756,-0.0180150821047,5.80400407602e-05,5.80652873581e-05,100000,100000,1,0.9706503803309999,0.0220372279261,3.49773743619e-10,-4.0,4.0,0.012221150040400001,0.012221150040400001,0.272733586619,0.0021654760699,0.012212870882899999,0.272548826509,0.00216547607821,8.01738226004e-05,8.01921014564e-05,0.0235866447057,0.705250474285,0.00157275531341,0.023699939539,0.7112234209039999,0.0015810307759600002,5.88881888723e-05,5.8842163768e-05,0.272733586619,0.00216608808356,0.012212870882899999,0.272548826509,0.00216547607821,8.01738226004e-05,8.01921014564e-05,PC9C1,cephalomannine,osimertinib,HTS015_017_Combined.csv,3.1002371299,0.6780702233470001,1.14040499748,0.00496668082272,-7.6305482284399995,0.0502851356437,-8.83671878771,0.00153467543364,0.640941063001,0.0575595693451,-0.0911053131252,0.0220437969202,-10.386158178099999,-3.0,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(10932.846226133579,)",11451.601636200001,77788.1753396,1e-05,2e-07,568,4.1100000000000004e-08,2e-09,5,3.90077487323,0.00102440513418,3.9007810016500004,0.001017162637,128.72840230100002
225,0,20520.2398712,20437.1618648,20232.6487814,20187.5807315,20134.148076700003,19747.0622003,-0.41083835624399995,0.039007748818300006,7.23284910191e-06,-0.0174723325812,-0.0149426829252,0.000235182378398,0.000221297033354,0.005572718297670001,0.00569005972557,9.745616359260001e-06,9.35032167585e-06,0.00689140461164,0.0057587054871400005,1.21072632018e-05,7.85284288717e-05,100000,100000,1,0.9655494507969999,-0.0469416007217,6.2682909156e-10,-5.0,5.0,-0.024363737192799998,-0.024363737192799998,-0.431368662883,0.00232817881977,-0.020701388412299997,-0.383711265014,0.0027051206455200004,0.000235493815059,0.00023481714399200003,-0.00131868631396,-0.039440260512199996,0.00041680218595,-6.86457615648e-05,-0.0020603398205,0.00042613628337900004,1.55422926385e-05,7.90831376243e-05,-0.431368662883,0.0030109949377,-0.020701388412299997,-0.383711265014,0.0027051206455200004,0.000235493815059,0.00023481714399200003,PC9C1,trametinib,osimertinib,HTS015_017_Combined.csv,1.37388301085,0.0102059181907,1.14803834965,0.004899758134270001,-7.481562204169999,0.011412059110399999,-8.83585289089,0.0014955296585099998,0.212727556248,0.0376505241984,-3.5202351427199994,0.87994590608,-12.096910012999999,-4.51427857352,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(9904.7786231440132,)",9862.76547997,196145.37577,3.06e-07,2e-07,572,8e-10,2e-09,5,3.9007082899800003,0.00101886748255,3.9007173303500005,0.00100914555835,119.350734683
226,0,76050.17001789999,69740.4221417,66106.6131277,63677.0842496,62573.6056395,61794.5117409,-0.334368563503,0.039973693142800006,4.53367975445e-06,0.00575734833961,0.00753930056277,2.00592097941e-05,1.80194269408e-05,0.0036764017730899997,0.00379045848076,2.99596779305e-05,2.89759078549e-05,0.00750014340842,0.0069962503502200004,4.82435709806e-05,3.51475276111e-05,100000,100000,1,0.590105972733,-0.0291013877739,9.229398798e-09,-7.0,7.0,-0.00382374163533,-0.0017427950688100001,-0.0509345775779,0.00130978043807,0.000543050212548,0.0167430363065,0.00136140981945,5.22476223241e-05,3.94974485815e-05,-0.00382374163533,-0.105345095764,0.00140884416058,-0.0032057918694600005,-0.0885988192987,0.0014242036017599999,5.67892986632e-05,4.55516402909e-05,-0.105345095764,0.00113335028703,-0.0032057918694600005,-0.0885988192987,0.0014242036017599999,5.67892986632e-05,4.55516402909e-05,PC9C1,osimertinib,afatinib,HTS018_rates.csv,0.822146276551,0.0014864563649900002,0.452328423829,0.00528825764462,-8.23167744242,0.0017699953723299998,-10.927962942799999,0.0181721162802,5.0985790161699995,1.2306293885100001,-0.558329808491,0.0455358027716,-12.698970004300001,-4.6989700043400005,-13.214670165,-3.39794000867,1,0,1,0,"(30818.202613095156,)",37985.10407,5259747.49888,2e-07,4e-06,569,2e-10,6.100000000000001e-11,5,3.99731728576,0.000629670915358,3.9973138503300003,0.000631782897574,139.51801095
227,0,113009.659621,100213.55365700001,91468.19415560001,87374.536841,85641.22675569999,84567.2517599,0.0857136158742,0.0399388759001,4.41147321316e-06,0.004954332543640001,0.007203635590560001,1.89096512756e-05,1.65056917633e-05,0.0160107988502,0.0162264808205,0.000126872986205,0.000127211550916,-4.32120585215e-05,0.00015184775896399998,5.31339109135e-05,5.20786140986e-05,100000,100000,1,0.8310567567749999,0.00143016780302,1.0399838041099999e-08,-7.0,7.0,0.00499754460217,0.00499754460217,0.142850073852,0.0014351233311500002,0.0070517878315899995,0.21541885029399999,0.00150511323137,5.63984698403e-05,5.46316749424e-05,0.0160540109087,0.670927750491,0.00894102006919,0.0160746330616,0.677900018434,0.00907712830162,0.00013754987138299998,0.00013745894199,0.142850073852,0.0014116548824200002,0.0070517878315899995,0.21541885029399999,0.00150511323137,5.63984698403e-05,5.46316749424e-05,PC9C1,osimertinib,jq1,HTS018_rates.csv,0.783396896588,0.00125995185514,2.5098124247599998,0.025664878176,-8.18348898437,0.0015978187798800002,-6.2112125703,0.00805006297361,0.286898853296,0.0101969250137,0.992071589282,0.040934500987900004,-12.698970004300001,-4.6989700043400005,-13.214670165,-3.39794000867,1,0,1,0,"(42135.091042530781,)",52719.7111274,525588.062145,2e-07,4e-06,578,2e-10,6.100000000000001e-11,5,3.9938450884900005,0.0006185143782490001,3.99384294284,0.0006238329997699999,140.054357
228,0,25965.7460815,25624.2543082,25351.1111692,24291.7303079,24052.0525173,23891.271461900003,-0.0863505487986,0.0389878491906,7.12166348725e-06,0.0211804072612,0.0211804094994,0.000107538239266,0.00010753825277600001,0.005598360055239999,0.0056897467374,9.30802403833e-06,8.99892557337e-06,0.00418494625681,0.004242528959650001,7.92323657892e-05,7.94107299155e-05,100000,100000,1,0.959653997225,1.5378197017600002e-10,2.9186131260299997e-13,-4.0,4.0,0.00141341379843,0.0169954610044,0.954402157915,0.011963981625899999,0.0169378805398,0.9511687717890001,0.0119639830898,0.00013357485052600002,0.000133680738462,0.00141341379843,0.0423310998471,0.00205197630994,0.00144721777775,0.0434624699647,0.00205355973657,7.97772342217e-05,7.99189882768e-05,0.0423310998471,0.00205657436323,0.00144721777775,0.0434624699647,0.00205355973657,7.97772342217e-05,7.99189882768e-05,PC9C1,verteporfin,osimertinib,HTS015_017_Combined.csv,7.9848900476399995,0.273534055041,1.20123139776,0.005459757893260001,-5.86421916426,0.005252991122600001,-8.83139559665,0.00144029908472,-0.0773949573356,0.0218056593107,0.07304575267239999,0.0101976585286,-10.386158178099999,-3.0,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(11974.39989808738,)",12944.223107700001,116654.19780899999,1e-05,2e-07,574,4.1100000000000004e-08,2e-09,5,3.8988241258999996,0.00100921883985,3.8988136609300006,0.0010241967652399998,121.573274918
229,0,21080.122998299998,21021.6426938,21004.9997278,20890.366330200002,20852.2565838,20612.103622299997,-0.20016231871399998,0.038988047821,7.1109285049100006e-06,-0.0492629931937,-0.0166318816844,0.00120291185575,0.000954666641154,0.00561330410883,0.0057276366535,9.73564285652e-06,9.32955292444e-06,-0.0024476308154400004,-0.00322374505366,0.000148472151679,0.00010944685368799999,100000,100000,1,0.744862066207,-3.77027259867e-08,1.12983136475e-16,-4.0,4.0,-0.0468153623783,-0.0468153623783,-0.53047943503,0.006481787495060001,-0.0134081366307,-0.24106712737599997,0.0168775242992,0.00121203997976,0.00096091987674,0.008060934924270001,0.24152799475499998,0.00382584611838,0.00895138170716,0.269130217966,0.0038276009500900006,0.000148791002974,0.000109843772422,-0.53047943503,0.00583780265462,-0.0134081366307,-0.24106712737599997,0.0168775242992,0.00121203997976,0.00096091987674,PC9C1,gsk1751853a,osimertinib,HTS015_017_Combined.csv,2.5243492887200003,0.048755211200199995,1.15102591919,0.005078836730329999,-5.09174584823,0.00853162696822,-8.8394585051,0.00148891340001,-0.9087732329260001,0.020961790707599997,0.295180134661,0.0072821344044499995,-10.386158178099999,-3.0,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(10346.421326370884,)",12096.418587799999,2429998.59241,1e-05,2e-07,569,4.1100000000000004e-08,2e-09,5,3.8987739815599998,0.0010026368223,3.8987820524,0.0009917301653939998,130.56566968
230,0,26698.3975213,26576.9176694,26512.1252988,26108.310973900003,26056.509989,25941.6267241,-0.211685129745,0.039004306246699996,7.0890884950800005e-06,-0.0627934796659,-0.0456018011385,0.00180369603382,0.00139212437516,0.00555012096774,0.005654379318999999,9.44516907074e-06,9.07610458455e-06,4.24752185472e-05,5.13262954023e-05,9.49456969901e-06,9.37304046956e-06,100000,100000,1,0.9137477406919999,1.15613824715e-09,1.88202857039e-15,-4.0,4.0,-0.06283595488440001,-0.06283595488440001,-0.617262490742,0.00523915699383,-0.0456531274339,-0.539596121898,0.009818654769259999,0.00180372102312,0.0013921559286999999,0.005507645749189999,0.16463248778200001,0.000400354648959,0.005603053023600001,0.16800795503199997,0.00041229283159500003,1.3392463274e-05,1.30472051442e-05,-0.617262490742,0.005240189913640001,-0.0456531274339,-0.539596121898,0.009818654769259999,0.00180372102312,0.0013921559286999999,PC9C1,dronedarone,osimertinib,HTS015_017_Combined.csv,5.13598254184,0.082174015654,1.17120121621,0.00523717864801,-5.13475190521,0.00789988532786,-8.837786118330001,0.00143491735226,2.26636972942,0.0770288118782,0.40690107752899995,0.008762279563629998,-10.386158178099999,-3.0,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(13010.037647586993,)",15378.063561300001,6970808.738639999,1e-05,2e-07,572,4.1100000000000004e-08,2e-09,5,3.9001267028800006,0.00101283144965,3.9001342352800004,0.00101464720692,131.098277466
231,0,21186.4318939,21106.5556,21077.826394,21060.5864967,21030.489590200003,20921.6471247,-0.0719843044316,0.038991182167,7.1759678191e-06,0.0014648260721800003,0.00158737587512,3.88954123989e-05,3.78861074748e-05,0.00554037563966,0.00563633568358,9.45187745269e-06,9.13552684225e-06,-0.00273420707162,-0.00271338802504,3.13926074046e-05,3.13746575048e-05,100000,100000,1,0.9645867935889999,1.5297719017e-06,1.3572408043e-15,-4.0,4.0,0.0041990331437899995,0.0041990331437899995,0.11189557369200001,0.00138159563869,0.0043007639001599995,0.114981985165,0.0014122023839800001,4.99834863264e-05,4.91907132815e-05,0.00827458271128,0.247365716116,0.000875932800008,0.008349723708609999,0.250330149556,0.0008814590223089998,3.27846577997e-05,3.26776220713e-05,0.11189557369200001,0.00138178352114,0.0043007639001599995,0.114981985165,0.0014122023839800001,4.99834863264e-05,4.91907132815e-05,PC9C1,gsk994854a,osimertinib,HTS015_017_Combined.csv,3.31470508499,0.0388836110142,1.19138973564,0.00530409496717,-5.74956990689,0.00475529801045,-8.83183084077,0.0014525888597599998,1.84847107065,0.961578483303,0.0363515644881,0.0115467403316,-10.386158178099999,-3.0,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(10508.809479472809,)",11772.8249734,187006.208858,1e-05,2e-07,566,4.1100000000000004e-08,2e-09,5,3.89906959375,0.00100675424648,3.8990773202800004,0.00099991652653,131.505163085
232,0,20438.6336718,20395.1949463,20385.7210275,20380.5396491,20346.2204368,20305.5278057,-0.0790230182132,0.0390135054558,7.1997464131199996e-06,0.0365786020602,0.0377879899752,7.59788632996e-05,7.27729913791e-05,0.00547884708275,0.00563243112823,1.00408983659e-05,9.525456240010001e-06,0.00167758202177,0.0037258494769200003,0.000189480599909,0.000159142474905,100000,100000,1,0.969925588238,0.0045929946758,5.70509797921e-13,-5.0,5.0,0.00380126506098,0.0349010200385,14.3336364398,0.43500195467,0.0340621404982,27.794133191999997,1.7926223951,0.000204146235357,0.00017499210151599996,0.00380126506098,0.113353325944,0.00486718049797,0.00190658165131,0.057115646806300005,0.00486845615988,0.000189746455519,0.00015942729263,0.113353325944,0.0040924697308200005,0.00190658165131,0.057115646806300005,0.00486845615988,0.000189746455519,0.00015942729263,PC9C1,nateglinide,osimertinib,HTS015_017_Combined.csv,0.210262342496,0.019291437643799998,1.09079449126,0.00430815178292,-6.02304052579,0.22554178072099998,-8.84158644177,0.00155126969202,-0.19934929888300001,0.020693593357200002,0.07662701511089999,0.302098055533,-11.585026652,-3.9956786262199997,-11.698970004300001,-4.6989700043400005,1,0,1,0,"(10193.954464280736,)",10223.18729,122535.662877,1.01e-06,2e-07,575,2.6e-09,2e-09,5,3.90141564076,0.00101408460538,3.90140895394,0.00102297234218,125.39091639899999
